Time	Water column behaviour	Prey present	Prey abundance	Foraging behavior	Cons/Hetero	Cons/Hetero abundance	Direction	Comments
942.20	Gliding (G)							
942.23	Gliding (G)							
942.27	Gliding (G)							
942.30	Gliding (G)							
942.33	Gliding (G)							
942.37	Gliding (G)							
942.40	Gliding (G)							
942.43	Gliding (G)							
942.47	Gliding (G)							
942.50	Gliding (G)							
942.53	Gliding (G)							
942.57	Gliding (G)							
942.60	Gliding (G)							
942.63	Gliding (G)							
942.67	Gliding (G)							
942.70	Gliding (G)							
942.73	Gliding (G)							
942.77	Gliding (G)							
942.80	Gliding (G)							
942.83	Gliding (G)							
942.87	Gliding (G)							
942.90	Gliding (G)							
942.93	Gliding (G)							
942.97	Gliding (G)							
943.00	Gliding (G)							
943.03	Gliding (G)							
943.07	Gliding (G)							
943.10	Gliding (G)							
943.13	Gliding (G)							
943.17	Gliding (G)							
943.20	Gliding (G)							
943.23	Gliding (G)							
943.27	Gliding (G)							
943.30	Gliding (G)							
943.33	Gliding (G)							
943.37	Gliding (G)							
943.40	Gliding (G)							
943.43	Gliding (G)							
943.47	Gliding (G)							
943.50	Gliding (G)							
943.53	Gliding (G)							
943.57	Gliding (G)							
943.60	Gliding (G)							
943.63	Gliding (G)							
943.67	Gliding (G)							
943.70	Gliding (G)							
943.73	Gliding (G)							
943.77	Gliding (G)							
943.80	Gliding (G)							
943.83	Gliding (G)							
943.87	Gliding (G)							
943.90	Gliding (G)							
943.93	Gliding (G)							
943.97	Gliding (G)							
944.00	Gliding (G)							
944.03	Gliding (G)							
944.07	Gliding (G)							
944.10	Gliding (G)							
944.13	Gliding (G)							
944.17	Gliding (G)							
944.20	Gliding (G)							
944.23	Gliding (G)							
944.27	Gliding (G)							
944.30	Gliding (G)							
944.33	Gliding (G)							
944.37	Gliding (G)							
944.40	Gliding (G)							
944.43	Gliding (G)							
944.47	Gliding (G)							
944.50	Gliding (G)							
944.53	Gliding (G)							
944.57	Gliding (G)							
944.60	Gliding (G)							
944.63	Gliding (G)							
944.67	Gliding (G)							
944.70	Gliding (G)							
944.73	Gliding (G)							
944.77	Flapping (F)							
944.80	Flapping (F)							
944.83	Flapping (F)							
944.87	Flapping (F)							
944.90	Flapping (F)							
944.93	Flapping (F)							
944.97	Flapping (F)							
945.00	Flapping (F)							
945.03	Flapping (F)							
945.07	Flapping (F)							
945.10	Flapping (F)							
945.13	Flapping (F)							
945.17	Flapping (F)							
945.20	Flapping (F)							
945.23	Flapping (F)							
945.27	Flapping (F)							
945.30	Flapping (F)							
945.33	Flapping (F)							
945.37	Flapping (F)							
945.40	Flapping (F)							
945.43	Flapping (F)							
945.47	Flapping (F)							
945.50	Flapping (F)							
945.53	Flapping (F)							
945.57	Flapping (F)							
945.60	Flapping (F)							
945.63	Flapping (F)							
945.67	Flapping (F)							
945.70	Flapping (F)							
945.73	Flapping (F)							
945.77	Flapping (F)							
945.80	Flapping (F)							
945.83	Flapping (F)							
945.87	Gliding (G)							
945.90	Gliding (G)							
945.93	Gliding (G)							
945.97	Gliding (G)							
946.00	Gliding (G)							
946.03	Gliding (G)							
946.07	Gliding (G)							
946.10	Gliding (G)							
946.13	Gliding (G)							
946.17	Gliding (G)							
946.20	Gliding (G)							
946.23	Gliding (G)							
946.27	Gliding (G)							
946.30	Gliding (G)							
946.33	Gliding (G)							
946.37	Gliding (G)							
946.40	Gliding (G)							
946.43	Gliding (G)							
946.47	Gliding (G)							
946.50	Gliding (G)							
946.53	Gliding (G)							
946.57	Gliding (G)							
946.60	Gliding (G)							
946.63	Gliding (G)							
946.67	Gliding (G)							
946.70	Gliding (G)							
946.73	Gliding (G)							
946.77	Gliding (G)							
946.80	Gliding (G)							
946.83	Gliding (G)							
946.87	Gliding (G)							
946.90	Flapping (F)							
946.93	Flapping (F)							
946.97	Flapping (F)							
947.00	Flapping (F)							
947.03	Flapping (F)							
947.07	Flapping (F)							
947.10	Flapping (F)							
947.13	Flapping (F)							
947.17	Flapping (F)							
947.20	Flapping (F)							
947.23	Flapping (F)							
947.27	Flapping (F)							
947.30	Flapping (F)							
947.33	Flapping (F)							
947.37	Flapping (F)							
947.40	Flapping (F)							
947.43	Flapping (F)							
947.47	Flapping (F)							
947.50	Flapping (F)							
947.53	Flapping (F)							
947.57	Flapping (F)							
947.60	Flapping (F)							
947.63	Flapping (F)							
947.67	Flapping (F)							
947.70	Flapping (F)							
947.73	Flapping (F)							
947.77	Flapping (F)							
947.80	Flapping (F)							
947.83	Flapping (F)							
947.87	Flapping (F)							
947.90	Flapping (F)							
947.93	Flapping (F)							
947.97	Flapping (F)							
948.00	Flapping (F)							
948.03	Flapping (F)							
948.07	Flapping (F)							
948.10	Flapping (F)							
948.13	Flapping (F)							
948.17	Flapping (F)							
948.20	Flapping (F)							
948.23	Flapping (F)							
948.27	Flapping (F)							
948.30	Flapping (F)							
948.33	Flapping (F)							
948.37	Flapping (F)							
948.40	Flapping (F)							
948.43	Flapping (F)							
948.47	Flapping (F)							
948.50	Flapping (F)							
948.53	Flapping (F)							
948.57	Flapping (F)							
948.60	Flapping (F)							
948.63	Flapping (F)							
948.67	Flapping (F)							
948.70	Flapping (F)							
948.73	Flapping (F)							
948.77	Flapping (F)							
948.80	Flapping (F)							
948.83	Flapping (F)							
948.87	Flapping (F)							
948.90	Flapping (F)							
948.93	Flapping (F)							
948.97	Flapping (F)							
949.00	Flapping (F)							
949.03	Flapping (F)							
949.07	Flapping (F)							
949.10	Flapping (F)							
949.13	Flapping (F)							
949.17	Flapping (F)							
949.20	Flapping (F)							
949.23	Flapping (F)							
949.27	Flapping (F)							
949.30	Flapping (F)							
949.33	Gliding (G)							
949.37	Gliding (G)							
949.40	Gliding (G)							
949.43	Gliding (G)							
949.47	Gliding (G)							
949.50	Gliding (G)							
949.53	Gliding (G)							
949.57	Gliding (G)							
949.60	Gliding (G)							
949.63	Gliding (G)							
949.67	Gliding (G)							
949.70	Gliding (G)							
949.73	Gliding (G)							
949.77	Gliding (G)							
949.80	Gliding (G)							
949.83	Gliding (G)							
949.87	Gliding (G)							
949.90	Gliding (G)							
949.93	Gliding (G)							
949.97	Gliding (G)							
950.00	Gliding (G)							
950.03	Gliding (G)							
950.07	Gliding (G)							
950.10	Gliding (G)							
950.13	Gliding (G)							
950.17	Gliding (G)							
950.20	Gliding (G)							
950.23	Gliding (G)							
950.27	Gliding (G)							
950.30	Gliding (G)							
950.33	Gliding (G)							
950.37	Gliding (G)							
950.40	Gliding (G)							
950.43	Gliding (G)							
950.47	Gliding (G)							
950.50	Gliding (G)							
950.53	Flapping (F)							
950.57	Flapping (F)							
950.60	Flapping (F)							
950.63	Flapping (F)							
950.67	Flapping (F)							
950.70	Flapping (F)							
950.73	Flapping (F)							
950.77	Flapping (F)							
950.80	Flapping (F)							
950.83	Flapping (F)							
950.87	Flapping (F)							
950.90	Flapping (F)							
950.93	Flapping (F)							
950.97	Flapping (F)							
951.00	Flapping (F)							
951.03	Flapping (F)							
951.07	Flapping (F)							
951.10	Flapping (F)							
951.13	Flapping (F)							
951.17	Flapping (F)							
951.20	Flapping (F)							
951.23	Flapping (F)							
951.27	Flapping (F)							
951.30	Flapping (F)							
951.33	Flapping (F)							
951.37	Flapping (F)							
951.40	Flapping (F)							
951.43	Flapping (F)							
951.47	Flapping (F)							
951.50	Flapping (F)							
951.53	Flapping (F)							
951.57	Flapping (F)							
951.60	Flapping (F)							
951.63	Flapping (F)							
951.67	Flapping (F)							
951.70	Flapping (F)							
951.73	Flapping (F)							
951.77	Flapping (F)							
951.80	Flapping (F)							
951.83	Flapping (F)							
951.87	Flapping (F)							
951.90	Flapping (F)							
951.93	Flapping (F)							
951.97	Flapping (F)							
952.00	Flapping (F)							
952.03	Flapping (F)							
952.07	Flapping (F)							
952.10	Flapping (F)							
952.13	Flapping (F)							
952.17	Flapping (F)							
952.20	Flapping (F)							
952.23	Flapping (F)							
952.27	Flapping (F)							
952.30	Flapping (F)							
952.33	Flapping (F)							
952.37	Flapping (F)							
952.40	Flapping (F)							
952.43	Flapping (F)							
952.47	Flapping (F)							
952.50	Flapping (F)							
952.53	Flapping (F)							
952.57	Flapping (F)							
952.60	Flapping (F)							
952.63	Flapping (F)							
952.67	Flapping (F)							
952.70	Flapping (F)							
952.73	Flapping (F)							
952.77	Flapping (F)							
952.80	Flapping (F)							
952.83	Flapping (F)							
952.87	Flapping (F)							
952.90	Flapping (F)							
952.93	Flapping (F)							
952.97	Flapping (F)							
953.00	Flapping (F)							
953.03	Flapping (F)							
953.07	Flapping (F)							
953.10	Gliding (G)							
953.13	Gliding (G)							
953.17	Gliding (G)							
953.20	Gliding (G)							
953.23	Gliding (G)							
953.27	Gliding (G)							
953.30	Gliding (G)							
953.33	Gliding (G)							
953.37	Gliding (G)							
953.40	Gliding (G)							
953.43	Gliding (G)							
953.47	Gliding (G)							
953.50	Gliding (G)							
953.53	Gliding (G)							
953.57	Gliding (G)							
953.60	Gliding (G)							
953.63	Gliding (G)							
953.67	Gliding (G)							
953.70	Gliding (G)							
953.73	Gliding (G)							
953.77	Gliding (G)							
953.80	Gliding (G)							
953.83	Gliding (G)							
953.87	Gliding (G)							
953.90	Gliding (G)							
953.93	Gliding (G)							
953.97	Gliding (G)							
954.00	Gliding (G)							
954.03	Gliding (G)							
954.07	Gliding (G)							
954.10	Gliding (G)							
954.13	Flapping (F)							
954.17	Flapping (F)							
954.20	Flapping (F)							
954.23	Flapping (F)							
954.27	Flapping (F)							
954.30	Flapping (F)							
954.33	Flapping (F)							
954.37	Flapping (F)							
954.40	Flapping (F)							
954.43	Flapping (F)							
954.47	Flapping (F)							
954.50	Flapping (F)							
954.53	Flapping (F)							
954.57	Flapping (F)							
954.60	Flapping (F)							
954.63	Flapping (F)							
954.67	Flapping (F)							
954.70	Flapping (F)							
954.73	Flapping (F)							
954.77	Flapping (F)							
954.80	Flapping (F)							
954.83	Flapping (F)							
954.87	Flapping (F)							
954.90	Flapping (F)							
954.93	Flapping (F)							
954.97	Flapping (F)							
955.00	Flapping (F)							
955.03	Flapping (F)							
955.07	Flapping (F)							
955.10	Flapping (F)							
955.13	Flapping (F)							
955.17	Flapping (F)							
955.20	Flapping (F)							
955.23	Flapping (F)							
955.27	Flapping (F)							
955.30	Flapping (F)							
955.33	Flapping (F)							
955.37	Flapping (F)							
955.40	Flapping (F)							
955.43	Flapping (F)							
955.47	Flapping (F)							
955.50	Flapping (F)							
955.53	Flapping (F)							
955.57	Flapping (F)							
955.60	Flapping (F)							
955.63	Flapping (F)							
955.67	Flapping (F)							
955.70	Flapping (F)							
955.73	Flapping (F)							
955.77	Flapping (F)							
955.80	Flapping (F)							
955.83	Flapping (F)							
955.87	Flapping (F)							
955.90	Flapping (F)							
955.93	Flapping (F)							
955.97	Flapping (F)							
956.00	Flapping (F)							
956.03	Flapping (F)							
956.07	Flapping (F)							
956.10	Flapping (F)							
956.13	Flapping (F)							
956.17	Flapping (F)							
956.20	Flapping (F)							
956.23	Flapping (F)							
956.27	Flapping (F)							
956.30	Flapping (F)							
956.33	Flapping (F)							
956.37	Flapping (F)							
956.40	Flapping (F)							
956.43	Flapping (F)							
956.47	Flapping (F)							
956.50	Flapping (F)							
956.53	Flapping (F)							
956.57	Flapping (F)							
956.60	Flapping (F)							
956.63	Flapping (F)							
956.67	Flapping (F)							
956.70	Flapping (F)							
956.73	Flapping (F)							
956.77	Flapping (F)							
956.80	Flapping (F)							
956.83	Flapping (F)							
956.87	Flapping (F)							
956.90	Gliding (G)							
956.93	Gliding (G)							
956.97	Gliding (G)							
957.00	Gliding (G)							
957.03	Gliding (G)							
957.07	Gliding (G)							
957.10	Gliding (G)							
957.13	Gliding (G)							
957.17	Gliding (G)							
957.20	Gliding (G)							
957.23	Gliding (G)							
957.27	Gliding (G)							
957.30	Gliding (G)							
957.33	Gliding (G)							
957.37	Gliding (G)							
957.40	Gliding (G)							
957.43	Gliding (G)							
957.47	Gliding (G)							
957.50	Gliding (G)							
957.53	Gliding (G)							
957.57	Gliding (G)							
957.60	Gliding (G)							
957.63	Gliding (G)							
957.67	Gliding (G)							
957.70	Gliding (G)							
957.73	Gliding (G)							
957.77	Gliding (G)							
957.80	Gliding (G)							
957.83	Gliding (G)							
957.87	Gliding (G)							
957.90	Gliding (G)							
957.93	Gliding (G)							
957.97	Gliding (G)							
958.00	Gliding (G)							
958.03	Gliding (G)							
958.07	Gliding (G)							
958.10	Gliding (G)							
958.13	Gliding (G)							
958.17	Gliding (G)							
958.20	Gliding (G)							
958.23	Gliding (G)							
958.27	Gliding (G)							
958.30	Gliding (G)							
958.33	Gliding (G)							
958.37	Gliding (G)							
958.40	Gliding (G)							
958.43	Gliding (G)							
958.47	Gliding (G)							
958.50	Gliding (G)							
958.53	Gliding (G)							
958.57	Gliding (G)							
958.60	Gliding (G)							
958.63	Gliding (G)							
958.67	Gliding (G)							
958.70	Gliding (G)							
958.73	Gliding (G)							
958.77	Gliding (G)							
958.80	Gliding (G)							
958.83	Gliding (G)							
958.87	Gliding (G)							
958.90	Gliding (G)							
958.93	Gliding (G)							
958.97	Gliding (G)							
959.00	Gliding (G)							
959.03	Gliding (G)							
959.07	Gliding (G)							
959.10	Gliding (G)							
959.13	Gliding (G)							
959.17	Gliding (G)							
959.20	Gliding (G)							
959.23	Gliding (G)							
959.27	Gliding (G)							
959.30	Gliding (G)							
959.33	Gliding (G)							
959.37	Gliding (G)							
959.40	Gliding (G)							
959.43	Gliding (G)							
959.47	Gliding (G)							
959.50	Gliding (G)							
959.53	Gliding (G)							
959.57	Gliding (G)							
959.60	Gliding (G)							
959.63	Gliding (G)							
959.67	Gliding (G)							
959.70	Gliding (G)							
959.73	Gliding (G)							
959.77	Gliding (G)							
959.80	Gliding (G)							
959.83	Gliding (G)							
959.87	Gliding (G)							
959.90	Gliding (G)							
959.93	Gliding (G)							
959.97	Gliding (G)							
960.00	Gliding (G)							
960.03	Gliding (G)							
960.07	Gliding (G)							
960.10	Gliding (G)							
960.13	Gliding (G)							
960.17	Gliding (G)							
960.20	Gliding (G)							
960.23	Gliding (G)							
960.27	Gliding (G)							
960.30	Gliding (G)							
960.33	Gliding (G)							
960.37	Gliding (G)							
960.40	Gliding (G)							
960.43	Gliding (G)							
960.47	Gliding (G)							
960.50	Gliding (G)							
960.53	Gliding (G)							
960.57	Gliding (G)							
960.60	Gliding (G)							
960.63	Gliding (G)							
960.67	Gliding (G)							
960.70	Gliding (G)							
960.73	Gliding (G)							
960.77	Gliding (G)							
960.80	Gliding (G)							
960.83	Gliding (G)							
960.87	Gliding (G)							
960.90	Gliding (G)							
960.93	Gliding (G)							
960.97	Gliding (G)							
961.00	Gliding (G)							
961.03	Gliding (G)							
961.07	Gliding (G)							
961.10	Gliding (G)							
961.13	Gliding (G)							
961.17	Gliding (G)							
961.20	Gliding (G)							
961.23	Gliding (G)							
961.27	Gliding (G)							
